"Gender"	"Provinces"	"Periodo"	"Situation"	"value"
"Females"	"45 Toledo"	"2011Q4"	"never_employed"	4.3
"Males"	"46 Valencia/València"	"2011Q4"	"never_employed"	8.4
"Females"	"46 Valencia/València"	"2011Q4"	"never_employed"	8
"Males"	"47 Valladolid"	"2011Q4"	"never_employed"	3
"Females"	"47 Valladolid"	"2011Q4"	"never_employed"	1.6
"Males"	"49 Zamora"	"2011Q4"	"never_employed"	0.5
"Females"	"49 Zamora"	"2011Q4"	"never_employed"	1.2
"Males"	"50 Zaragoza"	"2011Q4"	"never_employed"	2.9
"Females"	"50 Zaragoza"	"2011Q4"	"never_employed"	1.6
"Males"	"51 Ceuta"	"2011Q4"	"never_employed"	0.6
"Females"	"51 Ceuta"	"2011Q4"	"never_employed"	1.7
"Males"	"52 Melilla"	"2011Q4"	"never_employed"	0.3
"Females"	"52 Melilla"	"2011Q4"	"never_employed"	1
"Males"	"02 Albacete"	"2011Q3"	"never_employed"	1.7
"Females"	"02 Albacete"	"2011Q3"	"never_employed"	2.1
"Males"	"03 Alicante/Alacant"	"2011Q3"	"never_employed"	11
"Females"	"03 Alicante/Alacant"	"2011Q3"	"never_employed"	9.4
"Males"	"04 Almería"	"2011Q3"	"never_employed"	7.1
"Females"	"04 Almería"	"2011Q3"	"never_employed"	1.1
"Males"	"01 Araba/Álava"	"2011Q3"	"never_employed"	1.6
"Females"	"01 Araba/Álava"	"2011Q3"	"never_employed"	0.3
"Males"	"33 Asturias"	"2011Q3"	"never_employed"	4.8
"Females"	"33 Asturias"	"2011Q3"	"never_employed"	3.9
"Males"	"05 Ávila"	"2011Q3"	"never_employed"	1.5
"Females"	"05 Ávila"	"2011Q3"	"never_employed"	1.4
"Males"	"06 Badajoz"	"2011Q3"	"never_employed"	2.2
"Females"	"06 Badajoz"	"2011Q3"	"never_employed"	4.7
"Males"	"07 Balears, Illes"	"2011Q3"	"never_employed"	5.3
"Females"	"07 Balears, Illes"	"2011Q3"	"never_employed"	3.2
"Males"	"08 Barcelona"	"2011Q3"	"never_employed"	27
"Females"	"08 Barcelona"	"2011Q3"	"never_employed"	22.6
"Males"	"48 Bizkaia"	"2011Q3"	"never_employed"	7
"Females"	"48 Bizkaia"	"2011Q3"	"never_employed"	3.9
"Males"	"09 Burgos"	"2011Q3"	"never_employed"	2.4
"Females"	"09 Burgos"	"2011Q3"	"never_employed"	0.5
"Males"	"10 Cáceres"	"2011Q3"	"never_employed"	2.2
"Females"	"10 Cáceres"	"2011Q3"	"never_employed"	1.9
"Males"	"11 Cádiz"	"2011Q3"	"never_employed"	7.2
"Females"	"11 Cádiz"	"2011Q3"	"never_employed"	11.4
"Males"	"39 Cantabria"	"2011Q3"	"never_employed"	1.5
"Females"	"39 Cantabria"	"2011Q3"	"never_employed"	2.3
"Males"	"12 Castellón/Castelló"	"2011Q3"	"never_employed"	2.8
"Females"	"12 Castellón/Castelló"	"2011Q3"	"never_employed"	1.9
"Males"	"13 Ciudad Real"	"2011Q3"	"never_employed"	2.3
"Females"	"13 Ciudad Real"	"2011Q3"	"never_employed"	4
"Males"	"14 Córdoba"	"2011Q3"	"never_employed"	4.1
"Females"	"14 Córdoba"	"2011Q3"	"never_employed"	5.8
"Males"	"15 Coruña, A"	"2011Q3"	"never_employed"	2.4
"Females"	"15 Coruña, A"	"2011Q3"	"never_employed"	3.3
"Males"	"16 Cuenca"	"2011Q3"	"never_employed"	1.4
"Females"	"16 Cuenca"	"2011Q3"	"never_employed"	1.3
"Males"	"20 Gipuzkoa"	"2011Q3"	"never_employed"	0.7
"Females"	"20 Gipuzkoa"	"2011Q3"	"never_employed"	2.3
"Males"	"17 Girona"	"2011Q3"	"never_employed"	3.8
"Females"	"17 Girona"	"2011Q3"	"never_employed"	5.6
"Males"	"18 Granada"	"2011Q3"	"never_employed"	7
"Females"	"18 Granada"	"2011Q3"	"never_employed"	4.2
"Males"	"19 Guadalajara"	"2011Q3"	"never_employed"	1.1
"Females"	"19 Guadalajara"	"2011Q3"	"never_employed"	1.9
"Males"	"21 Huelva"	"2011Q3"	"never_employed"	3.6
"Females"	"21 Huelva"	"2011Q3"	"never_employed"	3.1
"Males"	"22 Huesca"	"2011Q3"	"never_employed"	0.8
"Females"	"22 Huesca"	"2011Q3"	"never_employed"	1.2
"Males"	"23 Jaén"	"2011Q3"	"never_employed"	3.3
"Females"	"23 Jaén"	"2011Q3"	"never_employed"	6.9
"Males"	"24 León"	"2011Q3"	"never_employed"	1.9
"Females"	"24 León"	"2011Q3"	"never_employed"	1.6
"Males"	"25 Lleida"	"2011Q3"	"never_employed"	1.8
"Females"	"25 Lleida"	"2011Q3"	"never_employed"	1.6
"Males"	"27 Lugo"	"2011Q3"	"never_employed"	0.9
"Females"	"27 Lugo"	"2011Q3"	"never_employed"	1.5
"Males"	"28 Madrid"	"2011Q3"	"never_employed"	29.3
"Females"	"28 Madrid"	"2011Q3"	"never_employed"	28.2
"Males"	"29 Málaga"	"2011Q3"	"never_employed"	4.9
"Females"	"29 Málaga"	"2011Q3"	"never_employed"	11.5
"Males"	"30 Murcia"	"2011Q3"	"never_employed"	9
"Females"	"30 Murcia"	"2011Q3"	"never_employed"	6.7
"Males"	"31 Navarra"	"2011Q3"	"never_employed"	2
"Females"	"31 Navarra"	"2011Q3"	"never_employed"	2.6
"Males"	"32 Ourense"	"2011Q3"	"never_employed"	1.4
"Females"	"32 Ourense"	"2011Q3"	"never_employed"	1.3
"Males"	"34 Palencia"	"2011Q3"	"never_employed"	0.8
"Females"	"34 Palencia"	"2011Q3"	"never_employed"	0.9
"Males"	"35 Palmas, Las"	"2011Q3"	"never_employed"	7.8
"Females"	"35 Palmas, Las"	"2011Q3"	"never_employed"	12.4
"Males"	"36 Pontevedra"	"2011Q3"	"never_employed"	4.2
"Females"	"36 Pontevedra"	"2011Q3"	"never_employed"	4.5
"Males"	"26 Rioja, La"	"2011Q3"	"never_employed"	0.9
"Females"	"26 Rioja, La"	"2011Q3"	"never_employed"	2.7
"Males"	"37 Salamanca"	"2011Q3"	"never_employed"	0.9
"Females"	"37 Salamanca"	"2011Q3"	"never_employed"	1.4
"Males"	"38 Santa Cruz de Tenerife"	"2011Q3"	"never_employed"	6
"Females"	"38 Santa Cruz de Tenerife"	"2011Q3"	"never_employed"	7.7
"Males"	"40 Segovia"	"2011Q3"	"never_employed"	0.6
"Females"	"40 Segovia"	"2011Q3"	"never_employed"	0.5
"Males"	"41 Sevilla"	"2011Q3"	"never_employed"	7.3
"Females"	"41 Sevilla"	"2011Q3"	"never_employed"	12.3
"Males"	"42 Soria"	"2011Q3"	"never_employed"	0
"Females"	"42 Soria"	"2011Q3"	"never_employed"	0.7
"Males"	"43 Tarragona"	"2011Q3"	"never_employed"	2.8
"Females"	"43 Tarragona"	"2011Q3"	"never_employed"	5.8
"Males"	"44 Teruel"	"2011Q3"	"never_employed"	0.3
"Females"	"44 Teruel"	"2011Q3"	"never_employed"	0.6
"Males"	"45 Toledo"	"2011Q3"	"never_employed"	2.2
"Females"	"45 Toledo"	"2011Q3"	"never_employed"	3.9
"Males"	"46 Valencia/València"	"2011Q3"	"never_employed"	10.1
"Females"	"46 Valencia/València"	"2011Q3"	"never_employed"	13.7
"Males"	"47 Valladolid"	"2011Q3"	"never_employed"	1.8
"Females"	"47 Valladolid"	"2011Q3"	"never_employed"	2.5
"Males"	"49 Zamora"	"2011Q3"	"never_employed"	0.7
"Females"	"49 Zamora"	"2011Q3"	"never_employed"	1.4
"Males"	"50 Zaragoza"	"2011Q3"	"never_employed"	2.9
"Females"	"50 Zaragoza"	"2011Q3"	"never_employed"	2.5
"Males"	"51 Ceuta"	"2011Q3"	"never_employed"	0.7
"Females"	"51 Ceuta"	"2011Q3"	"never_employed"	1.2
"Males"	"52 Melilla"	"2011Q3"	"never_employed"	0.6
"Females"	"52 Melilla"	"2011Q3"	"never_employed"	0.8
"Males"	"02 Albacete"	"2011Q2"	"never_employed"	1.6
"Females"	"02 Albacete"	"2011Q2"	"never_employed"	2.2
"Males"	"03 Alicante/Alacant"	"2011Q2"	"never_employed"	7.4
"Females"	"03 Alicante/Alacant"	"2011Q2"	"never_employed"	5.3
"Males"	"04 Almería"	"2011Q2"	"never_employed"	5.7
"Females"	"04 Almería"	"2011Q2"	"never_employed"	2.4
"Males"	"01 Araba/Álava"	"2011Q2"	"never_employed"	1.4
"Females"	"01 Araba/Álava"	"2011Q2"	"never_employed"	0.1
"Males"	"33 Asturias"	"2011Q2"	"never_employed"	4
"Females"	"33 Asturias"	"2011Q2"	"never_employed"	3.1
"Males"	"05 Ávila"	"2011Q2"	"never_employed"	1.1
"Females"	"05 Ávila"	"2011Q2"	"never_employed"	0.9
"Males"	"06 Badajoz"	"2011Q2"	"never_employed"	4.1
"Females"	"06 Badajoz"	"2011Q2"	"never_employed"	5.8
"Males"	"07 Balears, Illes"	"2011Q2"	"never_employed"	3.9
"Females"	"07 Balears, Illes"	"2011Q2"	"never_employed"	4.8
"Males"	"08 Barcelona"	"2011Q2"	"never_employed"	26.7
"Females"	"08 Barcelona"	"2011Q2"	"never_employed"	24.2
"Males"	"48 Bizkaia"	"2011Q2"	"never_employed"	3.4
"Females"	"48 Bizkaia"	"2011Q2"	"never_employed"	1.9
"Males"	"09 Burgos"	"2011Q2"	"never_employed"	2.1
"Females"	"09 Burgos"	"2011Q2"	"never_employed"	0.9
"Males"	"10 Cáceres"	"2011Q2"	"never_employed"	2.6
"Females"	"10 Cáceres"	"2011Q2"	"never_employed"	1.5
"Males"	"11 Cádiz"	"2011Q2"	"never_employed"	4.1
"Females"	"11 Cádiz"	"2011Q2"	"never_employed"	12.1
"Males"	"39 Cantabria"	"2011Q2"	"never_employed"	1
"Females"	"39 Cantabria"	"2011Q2"	"never_employed"	2.5
"Males"	"12 Castellón/Castelló"	"2011Q2"	"never_employed"	2
"Females"	"12 Castellón/Castelló"	"2011Q2"	"never_employed"	2.7
"Males"	"13 Ciudad Real"	"2011Q2"	"never_employed"	2.6
"Females"	"13 Ciudad Real"	"2011Q2"	"never_employed"	5.7
"Males"	"14 Córdoba"	"2011Q2"	"never_employed"	4.4
"Females"	"14 Córdoba"	"2011Q2"	"never_employed"	5.2
"Males"	"15 Coruña, A"	"2011Q2"	"never_employed"	2.2
"Females"	"15 Coruña, A"	"2011Q2"	"never_employed"	2.5
"Males"	"16 Cuenca"	"2011Q2"	"never_employed"	0.5
"Females"	"16 Cuenca"	"2011Q2"	"never_employed"	1.8
"Males"	"20 Gipuzkoa"	"2011Q2"	"never_employed"	1.2
"Females"	"20 Gipuzkoa"	"2011Q2"	"never_employed"	1.3
"Males"	"17 Girona"	"2011Q2"	"never_employed"	2.3
"Females"	"17 Girona"	"2011Q2"	"never_employed"	4.3
"Males"	"18 Granada"	"2011Q2"	"never_employed"	5.7
"Females"	"18 Granada"	"2011Q2"	"never_employed"	5.2
"Males"	"19 Guadalajara"	"2011Q2"	"never_employed"	1
"Females"	"19 Guadalajara"	"2011Q2"	"never_employed"	1.8
"Males"	"21 Huelva"	"2011Q2"	"never_employed"	2.2
"Females"	"21 Huelva"	"2011Q2"	"never_employed"	1.6
"Males"	"22 Huesca"	"2011Q2"	"never_employed"	0.4
"Females"	"22 Huesca"	"2011Q2"	"never_employed"	1
"Males"	"23 Jaén"	"2011Q2"	"never_employed"	2.1
"Females"	"23 Jaén"	"2011Q2"	"never_employed"	5.3
"Males"	"24 León"	"2011Q2"	"never_employed"	1.3
"Females"	"24 León"	"2011Q2"	"never_employed"	1.6
"Males"	"25 Lleida"	"2011Q2"	"never_employed"	1.9
"Females"	"25 Lleida"	"2011Q2"	"never_employed"	2.3
"Males"	"27 Lugo"	"2011Q2"	"never_employed"	0.8
"Females"	"27 Lugo"	"2011Q2"	"never_employed"	1.6
"Males"	"28 Madrid"	"2011Q2"	"never_employed"	21.6
"Females"	"28 Madrid"	"2011Q2"	"never_employed"	24.6
"Males"	"29 Málaga"	"2011Q2"	"never_employed"	5.9
"Females"	"29 Málaga"	"2011Q2"	"never_employed"	12.1
"Males"	"30 Murcia"	"2011Q2"	"never_employed"	6
"Females"	"30 Murcia"	"2011Q2"	"never_employed"	6
"Males"	"31 Navarra"	"2011Q2"	"never_employed"	1.1
"Females"	"31 Navarra"	"2011Q2"	"never_employed"	2.7
"Males"	"32 Ourense"	"2011Q2"	"never_employed"	1.4
"Females"	"32 Ourense"	"2011Q2"	"never_employed"	1.3
"Males"	"34 Palencia"	"2011Q2"	"never_employed"	0.5
"Females"	"34 Palencia"	"2011Q2"	"never_employed"	0.9
"Males"	"35 Palmas, Las"	"2011Q2"	"never_employed"	6.4
"Females"	"35 Palmas, Las"	"2011Q2"	"never_employed"	12.4
"Males"	"36 Pontevedra"	"2011Q2"	"never_employed"	3.4
"Females"	"36 Pontevedra"	"2011Q2"	"never_employed"	3.9
"Males"	"26 Rioja, La"	"2011Q2"	"never_employed"	0.9
"Females"	"26 Rioja, La"	"2011Q2"	"never_employed"	1.4
"Males"	"37 Salamanca"	"2011Q2"	"never_employed"	1.4
"Females"	"37 Salamanca"	"2011Q2"	"never_employed"	0.4
"Males"	"38 Santa Cruz de Tenerife"	"2011Q2"	"never_employed"	4.4
"Females"	"38 Santa Cruz de Tenerife"	"2011Q2"	"never_employed"	7.4
"Males"	"40 Segovia"	"2011Q2"	"never_employed"	0.2
"Females"	"40 Segovia"	"2011Q2"	"never_employed"	0.6
"Males"	"41 Sevilla"	"2011Q2"	"never_employed"	6.8
"Females"	"41 Sevilla"	"2011Q2"	"never_employed"	13
"Males"	"42 Soria"	"2011Q2"	"never_employed"	0.1
"Females"	"42 Soria"	"2011Q2"	"never_employed"	0.8
"Males"	"43 Tarragona"	"2011Q2"	"never_employed"	3
"Females"	"43 Tarragona"	"2011Q2"	"never_employed"	3.9
"Males"	"44 Teruel"	"2011Q2"	"never_employed"	0.1
"Females"	"44 Teruel"	"2011Q2"	"never_employed"	1.1
"Males"	"45 Toledo"	"2011Q2"	"never_employed"	3
"Females"	"45 Toledo"	"2011Q2"	"never_employed"	4.1
"Males"	"46 Valencia/València"	"2011Q2"	"never_employed"	10
"Females"	"46 Valencia/València"	"2011Q2"	"never_employed"	13
"Males"	"47 Valladolid"	"2011Q2"	"never_employed"	1.3
"Females"	"47 Valladolid"	"2011Q2"	"never_employed"	1.1
"Males"	"49 Zamora"	"2011Q2"	"never_employed"	0.5
"Females"	"49 Zamora"	"2011Q2"	"never_employed"	0.9
"Males"	"50 Zaragoza"	"2011Q2"	"never_employed"	3.2
"Females"	"50 Zaragoza"	"2011Q2"	"never_employed"	3.4
"Males"	"51 Ceuta"	"2011Q2"	"never_employed"	0.3
"Females"	"51 Ceuta"	"2011Q2"	"never_employed"	0.9
"Males"	"52 Melilla"	"2011Q2"	"never_employed"	0.4
"Females"	"52 Melilla"	"2011Q2"	"never_employed"	0.8
"Males"	"02 Albacete"	"2011Q1"	"never_employed"	1.1
"Females"	"02 Albacete"	"2011Q1"	"never_employed"	2.6
"Males"	"03 Alicante/Alacant"	"2011Q1"	"never_employed"	5.4
"Females"	"03 Alicante/Alacant"	"2011Q1"	"never_employed"	7.5
"Males"	"04 Almería"	"2011Q1"	"never_employed"	6.7
"Females"	"04 Almería"	"2011Q1"	"never_employed"	2.8
"Males"	"01 Araba/Álava"	"2011Q1"	"never_employed"	0.8
"Females"	"01 Araba/Álava"	"2011Q1"	"never_employed"	0.8
"Males"	"33 Asturias"	"2011Q1"	"never_employed"	4.1
"Females"	"33 Asturias"	"2011Q1"	"never_employed"	2.6
"Males"	"05 Ávila"	"2011Q1"	"never_employed"	0.9
"Females"	"05 Ávila"	"2011Q1"	"never_employed"	0.5
"Males"	"06 Badajoz"	"2011Q1"	"never_employed"	1.6
"Females"	"06 Badajoz"	"2011Q1"	"never_employed"	5.1
"Males"	"07 Balears, Illes"	"2011Q1"	"never_employed"	2.6
"Females"	"07 Balears, Illes"	"2011Q1"	"never_employed"	4.8
"Males"	"08 Barcelona"	"2011Q1"	"never_employed"	29.6
"Females"	"08 Barcelona"	"2011Q1"	"never_employed"	21.7
"Males"	"48 Bizkaia"	"2011Q1"	"never_employed"	2.4
"Females"	"48 Bizkaia"	"2011Q1"	"never_employed"	2.6
"Males"	"09 Burgos"	"2011Q1"	"never_employed"	1.3
"Females"	"09 Burgos"	"2011Q1"	"never_employed"	1.2
"Males"	"10 Cáceres"	"2011Q1"	"never_employed"	1.9
"Females"	"10 Cáceres"	"2011Q1"	"never_employed"	2.3
"Males"	"11 Cádiz"	"2011Q1"	"never_employed"	2.7
"Females"	"11 Cádiz"	"2011Q1"	"never_employed"	12.9
"Males"	"39 Cantabria"	"2011Q1"	"never_employed"	2
"Females"	"39 Cantabria"	"2011Q1"	"never_employed"	1.3
"Males"	"12 Castellón/Castelló"	"2011Q1"	"never_employed"	2.1
"Females"	"12 Castellón/Castelló"	"2011Q1"	"never_employed"	2.7
"Males"	"13 Ciudad Real"	"2011Q1"	"never_employed"	1.5
"Females"	"13 Ciudad Real"	"2011Q1"	"never_employed"	5.2
"Males"	"14 Córdoba"	"2011Q1"	"never_employed"	3.8
"Females"	"14 Córdoba"	"2011Q1"	"never_employed"	4.7
"Males"	"15 Coruña, A"	"2011Q1"	"never_employed"	2.1
"Females"	"15 Coruña, A"	"2011Q1"	"never_employed"	2.7
"Males"	"16 Cuenca"	"2011Q1"	"never_employed"	0.4
"Females"	"16 Cuenca"	"2011Q1"	"never_employed"	2.3
"Males"	"20 Gipuzkoa"	"2011Q1"	"never_employed"	0.5
"Females"	"20 Gipuzkoa"	"2011Q1"	"never_employed"	1.5
"Males"	"17 Girona"	"2011Q1"	"never_employed"	2.6
"Females"	"17 Girona"	"2011Q1"	"never_employed"	3
"Males"	"18 Granada"	"2011Q1"	"never_employed"	3.1
"Females"	"18 Granada"	"2011Q1"	"never_employed"	4.8
"Males"	"19 Guadalajara"	"2011Q1"	"never_employed"	1.1
"Females"	"19 Guadalajara"	"2011Q1"	"never_employed"	0.6
"Males"	"21 Huelva"	"2011Q1"	"never_employed"	1.8
"Females"	"21 Huelva"	"2011Q1"	"never_employed"	2.8
"Males"	"22 Huesca"	"2011Q1"	"never_employed"	0.2
"Females"	"22 Huesca"	"2011Q1"	"never_employed"	0.9
"Males"	"23 Jaén"	"2011Q1"	"never_employed"	1.3
"Females"	"23 Jaén"	"2011Q1"	"never_employed"	3.9
"Males"	"24 León"	"2011Q1"	"never_employed"	0.9
"Females"	"24 León"	"2011Q1"	"never_employed"	1.6
"Males"	"25 Lleida"	"2011Q1"	"never_employed"	1.3
"Females"	"25 Lleida"	"2011Q1"	"never_employed"	3.3
"Males"	"27 Lugo"	"2011Q1"	"never_employed"	0.8
"Females"	"27 Lugo"	"2011Q1"	"never_employed"	1.8
"Males"	"28 Madrid"	"2011Q1"	"never_employed"	16
"Females"	"28 Madrid"	"2011Q1"	"never_employed"	28
"Males"	"29 Málaga"	"2011Q1"	"never_employed"	7
"Females"	"29 Málaga"	"2011Q1"	"never_employed"	9.9
"Males"	"30 Murcia"	"2011Q1"	"never_employed"	6.3
"Females"	"30 Murcia"	"2011Q1"	"never_employed"	5.9
"Males"	"31 Navarra"	"2011Q1"	"never_employed"	0.3
"Females"	"31 Navarra"	"2011Q1"	"never_employed"	2.1
"Males"	"32 Ourense"	"2011Q1"	"never_employed"	1.3
"Females"	"32 Ourense"	"2011Q1"	"never_employed"	0.9
"Males"	"34 Palencia"	"2011Q1"	"never_employed"	1.6
"Females"	"34 Palencia"	"2011Q1"	"never_employed"	1
"Males"	"35 Palmas, Las"	"2011Q1"	"never_employed"	4.3
"Females"	"35 Palmas, Las"	"2011Q1"	"never_employed"	8.6
"Males"	"36 Pontevedra"	"2011Q1"	"never_employed"	3
"Females"	"36 Pontevedra"	"2011Q1"	"never_employed"	3.6
"Males"	"26 Rioja, La"	"2011Q1"	"never_employed"	1.2
"Females"	"26 Rioja, La"	"2011Q1"	"never_employed"	1.9
"Males"	"37 Salamanca"	"2011Q1"	"never_employed"	0.2
"Females"	"37 Salamanca"	"2011Q1"	"never_employed"	0.9
"Males"	"38 Santa Cruz de Tenerife"	"2011Q1"	"never_employed"	2.1
"Females"	"38 Santa Cruz de Tenerife"	"2011Q1"	"never_employed"	6.9
"Males"	"40 Segovia"	"2011Q1"	"never_employed"	0.1
"Females"	"40 Segovia"	"2011Q1"	"never_employed"	0.6
"Males"	"41 Sevilla"	"2011Q1"	"never_employed"	7
"Females"	"41 Sevilla"	"2011Q1"	"never_employed"	11.5
"Males"	"42 Soria"	"2011Q1"	"never_employed"	0.3
"Females"	"42 Soria"	"2011Q1"	"never_employed"	0.6
"Males"	"43 Tarragona"	"2011Q1"	"never_employed"	3.8
"Females"	"43 Tarragona"	"2011Q1"	"never_employed"	3.1
"Males"	"44 Teruel"	"2011Q1"	"never_employed"	0.7
"Females"	"44 Teruel"	"2011Q1"	"never_employed"	1
"Males"	"45 Toledo"	"2011Q1"	"never_employed"	3
"Females"	"45 Toledo"	"2011Q1"	"never_employed"	3.7
"Males"	"46 Valencia/València"	"2011Q1"	"never_employed"	6.7
"Females"	"46 Valencia/València"	"2011Q1"	"never_employed"	9.1
"Males"	"47 Valladolid"	"2011Q1"	"never_employed"	1.1
"Females"	"47 Valladolid"	"2011Q1"	"never_employed"	0.7
"Males"	"49 Zamora"	"2011Q1"	"never_employed"	0.6
"Females"	"49 Zamora"	"2011Q1"	"never_employed"	2
"Males"	"50 Zaragoza"	"2011Q1"	"never_employed"	2
"Females"	"50 Zaragoza"	"2011Q1"	"never_employed"	3.7
"Males"	"51 Ceuta"	"2011Q1"	"never_employed"	0.7
"Females"	"51 Ceuta"	"2011Q1"	"never_employed"	1
"Males"	"52 Melilla"	"2011Q1"	"never_employed"	0.4
"Females"	"52 Melilla"	"2011Q1"	"never_employed"	0.7
"Males"	"02 Albacete"	"2014Q4"	"inactive"	59.1
"Females"	"02 Albacete"	"2014Q4"	"inactive"	81.3
"Males"	"03 Alicante/Alacant"	"2014Q4"	"inactive"	276
"Females"	"03 Alicante/Alacant"	"2014Q4"	"inactive"	385.2
"Males"	"04 Almería"	"2014Q4"	"inactive"	81.7
"Females"	"04 Almería"	"2014Q4"	"inactive"	121.8
"Males"	"01 Araba/Álava"	"2014Q4"	"inactive"	44.9
"Females"	"01 Araba/Álava"	"2014Q4"	"inactive"	58.5
"Males"	"33 Asturias"	"2014Q4"	"inactive"	187.5
"Females"	"33 Asturias"	"2014Q4"	"inactive"	256.2
"Males"	"05 Ávila"	"2014Q4"	"inactive"	27.7
"Females"	"05 Ávila"	"2014Q4"	"inactive"	37.6
"Males"	"06 Badajoz"	"2014Q4"	"inactive"	100.6
"Females"	"06 Badajoz"	"2014Q4"	"inactive"	151.7
"Males"	"07 Balears, Illes"	"2014Q4"	"inactive"	142.2
"Females"	"07 Balears, Illes"	"2014Q4"	"inactive"	200.8
"Males"	"08 Barcelona"	"2014Q4"	"inactive"	687
"Females"	"08 Barcelona"	"2014Q4"	"inactive"	989
"Males"	"48 Bizkaia"	"2014Q4"	"inactive"	166.8
"Females"	"48 Bizkaia"	"2014Q4"	"inactive"	239.9
"Males"	"09 Burgos"	"2014Q4"	"inactive"	52.6
"Females"	"09 Burgos"	"2014Q4"	"inactive"	71.4
"Males"	"10 Cáceres"	"2014Q4"	"inactive"	65.3
"Females"	"10 Cáceres"	"2014Q4"	"inactive"	88.5
"Males"	"11 Cádiz"	"2014Q4"	"inactive"	178.9
"Females"	"11 Cádiz"	"2014Q4"	"inactive"	259.1
"Males"	"39 Cantabria"	"2014Q4"	"inactive"	89.3
"Females"	"39 Cantabria"	"2014Q4"	"inactive"	127.7
"Males"	"12 Castellón/Castelló"	"2014Q4"	"inactive"	77.4
"Females"	"12 Castellón/Castelló"	"2014Q4"	"inactive"	109.5
"Males"	"13 Ciudad Real"	"2014Q4"	"inactive"	73.9
"Females"	"13 Ciudad Real"	"2014Q4"	"inactive"	113.4
"Males"	"14 Córdoba"	"2014Q4"	"inactive"	111.9
"Females"	"14 Córdoba"	"2014Q4"	"inactive"	168.7
"Males"	"15 Coruña, A"	"2014Q4"	"inactive"	186
"Females"	"15 Coruña, A"	"2014Q4"	"inactive"	257.6
"Males"	"16 Cuenca"	"2014Q4"	"inactive"	34.2
"Females"	"16 Cuenca"	"2014Q4"	"inactive"	47.9
"Males"	"20 Gipuzkoa"	"2014Q4"	"inactive"	111.6
"Females"	"20 Gipuzkoa"	"2014Q4"	"inactive"	145.1
"Males"	"17 Girona"	"2014Q4"	"inactive"	91.3
"Females"	"17 Girona"	"2014Q4"	"inactive"	123.4
"Males"	"18 Granada"	"2014Q4"	"inactive"	121.6
"Females"	"18 Granada"	"2014Q4"	"inactive"	184
"Males"	"19 Guadalajara"	"2014Q4"	"inactive"	30.1
"Females"	"19 Guadalajara"	"2014Q4"	"inactive"	39.8
"Males"	"21 Huelva"	"2014Q4"	"inactive"	75.7
"Females"	"21 Huelva"	"2014Q4"	"inactive"	104.8
"Males"	"22 Huesca"	"2014Q4"	"inactive"	32.6
"Females"	"22 Huesca"	"2014Q4"	"inactive"	43.9
"Males"	"23 Jaén"	"2014Q4"	"inactive"	99.5
"Females"	"23 Jaén"	"2014Q4"	"inactive"	143
"Males"	"24 León"	"2014Q4"	"inactive"	87.9
"Females"	"24 León"	"2014Q4"	"inactive"	115.3
"Males"	"25 Lleida"	"2014Q4"	"inactive"	56.2
"Females"	"25 Lleida"	"2014Q4"	"inactive"	77.3
"Males"	"27 Lugo"	"2014Q4"	"inactive"	65.4
"Females"	"27 Lugo"	"2014Q4"	"inactive"	83.3
"Males"	"28 Madrid"	"2014Q4"	"inactive"	739.7
"Females"	"28 Madrid"	"2014Q4"	"inactive"	1106.5
"Males"	"29 Málaga"	"2014Q4"	"inactive"	218
"Females"	"29 Málaga"	"2014Q4"	"inactive"	308.7
"Males"	"30 Murcia"	"2014Q4"	"inactive"	187
"Females"	"30 Murcia"	"2014Q4"	"inactive"	273.1
"Males"	"31 Navarra"	"2014Q4"	"inactive"	89.5
"Females"	"31 Navarra"	"2014Q4"	"inactive"	121.6
"Males"	"32 Ourense"	"2014Q4"	"inactive"	65.6
"Females"	"32 Ourense"	"2014Q4"	"inactive"	80
"Males"	"34 Palencia"	"2014Q4"	"inactive"	26.4
"Females"	"34 Palencia"	"2014Q4"	"inactive"	37.8
"Males"	"35 Palmas, Las"	"2014Q4"	"inactive"	147.4
"Females"	"35 Palmas, Las"	"2014Q4"	"inactive"	201.9
"Males"	"36 Pontevedra"	"2014Q4"	"inactive"	151.4
"Females"	"36 Pontevedra"	"2014Q4"	"inactive"	210.9
"Males"	"26 Rioja, La"	"2014Q4"	"inactive"	44.1
"Females"	"26 Rioja, La"	"2014Q4"	"inactive"	62
"Males"	"37 Salamanca"	"2014Q4"	"inactive"	54.8
"Females"	"37 Salamanca"	"2014Q4"	"inactive"	79.6
"Males"	"38 Santa Cruz de Tenerife"	"2014Q4"	"inactive"	143.3
"Females"	"38 Santa Cruz de Tenerife"	"2014Q4"	"inactive"	195
"Males"	"40 Segovia"	"2014Q4"	"inactive"	22.8
"Females"	"40 Segovia"	"2014Q4"	"inactive"	31.7
"Males"	"41 Sevilla"	"2014Q4"	"inactive"	249.7
"Females"	"41 Sevilla"	"2014Q4"	"inactive"	366.2
"Males"	"42 Soria"	"2014Q4"	"inactive"	15.3
"Females"	"42 Soria"	"2014Q4"	"inactive"	18.6
"Males"	"43 Tarragona"	"2014Q4"	"inactive"	103.6
"Females"	"43 Tarragona"	"2014Q4"	"inactive"	144.4
"Males"	"44 Teruel"	"2014Q4"	"inactive"	21.8
"Females"	"44 Teruel"	"2014Q4"	"inactive"	29.9
